Image Index,Preprocess Time (ms),Inference Time (ms),Postprocess Time (ms),Filtering Time (ms),Line Count,Barrel Count,Traffic Count,Grass Count
310,0.6884680187795311,8.634487981908023,1.1376500187907368,3.5715103149414062,2,0,0,3
311,1.0686089808586985,8.272480976302177,1.1374710011295974,3.7720203399658203,2,0,0,3
312,0.8681389736011624,8.215812995331362,1.1450150050222874,3.7469863891601562,2,0,0,3
313,0.8389030117541552,8.867038995958865,1.3500640052370727,3.7364959716796875,2,0,0,3
314,1.0765049955807626,8.629118005046621,1.1361080105416477,3.679513931274414,2,0,0,3
315,0.9249059949070215,8.382970001548529,1.376694010104984,3.6613941192626953,2,0,0,3
316,0.800370005890727,8.2687140093185,1.1242959881201386,3.5271644592285156,2,0,0,3
317,0.8157189877238125,8.60962099977769,1.1390330037102103,3.670215606689453,2,0,0,3
318,0.922882987651974,8.8610679958947,1.1400750081520528,3.515005111694336,2,0,0,3
319,1.0323009919375181,8.656269987113774,1.1388119892217219,3.9398670196533203,2,0,0,3
320,0.8050189935602248,8.6162940133363,1.137168990680948,3.5991668701171875,2,0,0,3
321,1.0560950031504035,8.011775993509218,1.1383220262359828,3.7088394165039062,2,0,0,3
322,1.0015720035880804,9.207045019138604,1.1653840192593634,3.588438034057617,2,0,0,3
323,0.7398550224024802,8.621634013252333,1.1351450229994953,3.633737564086914,2,0,0,3
324,0.8315900049638003,8.64904499030672,1.1503339919727296,3.6079883575439453,3,0,0,3
325,1.0697819816414267,8.027715986827388,1.1384319805074483,3.4983158111572266,3,0,0,3
326,1.0370689851697534,8.284583018394187,1.2712439929600805,3.6270618438720703,3,0,0,3
327,0.8956709934864193,8.760045981034636,1.1325509985908866,3.676891326904297,2,0,0,3
328,0.8182440069504082,8.612826990429312,1.1245659843552858,3.7190914154052734,2,0,1,3
329,1.0456560121383518,8.595894993050024,1.126349001424387,3.494739532470703,2,0,1,3
330,1.0518369963392615,8.505764009896666,1.1663449986372143,3.739595413208008,3,0,1,3
331,1.0308869823347777,9.28385101724416,1.162468019174412,4.102945327758789,2,0,1,3
332,1.019505987642333,8.740630000829697,1.1606839834712446,3.7081241607666016,2,0,2,3
333,0.926920009078458,8.276186999864876,1.3212589838076383,4.244327545166016,3,0,1,4
334,0.8426310087088495,8.303930022520944,1.2224509846419096,3.696918487548828,3,0,1,5
335,0.8375500037800521,8.022015012102202,1.4711739786434919,3.983736038208008,3,0,2,4
336,1.1233229888603091,9.161569003481418,1.2047179916407913,4.262685775756836,4,0,2,4
337,0.8244850032497197,8.609479991719127,1.18313601706177,3.9322376251220703,2,0,2,4
338,0.6932269898243248,8.622554974863306,1.1515470105223358,3.710031509399414,2,0,2,3
339,0.9740499954205006,8.398058998864144,1.309015991864726,5.610466003417969,3,0,2,4
340,0.7969040016178042,8.125141001073644,1.6458960017189384,5.654335021972656,3,0,2,6
341,0.8099779952317476,8.787948987446725,1.1869639856740832,5.267143249511719,3,0,2,3
342,0.6936769932508469,8.8488059991505,1.4515570073854178,5.521059036254883,3,0,2,6
343,0.7872349815443158,8.32239500596188,1.7056789947673678,5.406856536865234,3,0,2,5
344,0.8296660089399666,8.579944988014176,1.2167109816800803,5.408048629760742,3,0,2,6
345,1.079790003132075,8.03410800290294,1.56575400615111,5.638599395751953,4,0,2,6
346,1.0754230024758726,8.637715014629066,1.2369290052447468,5.422353744506836,4,0,2,6
347,0.9386529854964465,8.342592976987362,1.2036460102535784,3.793001174926758,4,0,2,4
348,0.802013004431501,8.75156998517923,1.2015310057904571,3.782987594604492,4,0,2,4
349,0.8601940062362701,8.645849011372775,1.719816995318979,3.614664077758789,4,0,2,4
350,0.7074229943100363,8.628637006040663,1.1482499830890447,2.135038375854492,3,0,2,2
351,0.8167009800672531,8.209711988456547,1.2175619776826352,2.137422561645508,3,0,2,2
352,0.8616560080554336,8.025321993045509,1.1737390013877302,2.211332321166992,3,0,2,3
353,0.8134650124702603,8.783661993220448,1.170503004686907,2.125978469848633,3,0,2,3
354,0.7154589984565973,8.667921007145196,1.148681010818109,2.3102760314941406,2,0,2,2
355,0.8169920183718204,8.621743996627629,1.1776269820984453,2.1424293518066406,2,0,2,2
356,0.7906809914857149,8.692348026670516,1.1424600088503212,3.9625167846679688,2,0,2,3
357,0.8327520044986159,8.648925984743983,1.163740991614759,3.801584243774414,2,0,2,3
358,0.8352760050911456,8.225831988966092,1.1670860112644732,4.030466079711914,2,0,2,3
359,0.9189860138576478,8.243185002356768,1.3860529870726168,3.756999969482422,2,0,2,3
360,0.9264789987355471,8.586707001086324,1.1564360174816102,3.9911270141601562,2,0,2,3
361,0.8301569905597717,8.61935899592936,1.157649006927386,4.151821136474609,2,0,2,3
362,0.8173520036507398,8.818627014989033,1.1764439987018704,3.731250762939453,2,0,2,3
363,1.0494030138943344,8.335741003975272,1.1628590000327677,4.032135009765625,2,0,2,3
364,1.0801109892781824,8.976548007922247,1.4225719787646085,3.7872791290283203,2,0,2,3
365,0.7201679982244968,8.574153995141387,1.1692910047713667,3.9644241333007812,2,0,2,3
366,0.824726012069732,8.693659998243675,1.1715749860741198,3.882884979248047,2,0,2,3
367,1.0190750181209296,8.715431991731748,1.2792200141120702,4.051446914672852,2,0,2,3
368,0.8201269956771284,8.27674800530076,1.1625980259850621,3.7848949432373047,2,0,2,3
369,0.8258380112238228,8.56235099490732,1.1567469919100404,3.7810802459716797,2,0,2,3
370,0.7223220018204302,8.623747999081388,1.7100769910030067,3.788471221923828,2,0,2,4
371,0.7199670071713626,8.63487899187021,1.1258790036663413,1.9423961639404297,1,0,1,2
372,0.8183740137610584,8.21912899846211,1.1221409949939698,2.2656917572021484,1,0,2,2
373,0.8164010068867356,8.004361006896943,1.188227004604414,2.160787582397461,1,1,1,2
374,0.8257380104623735,8.684063010150567,1.1354360030964017,2.378702163696289,1,0,2,2
375,0.7972939929459244,8.448844979284331,1.1201880115550011,2.179861068725586,1,0,2,2
376,0.9801920095924288,8.6917269800324,1.129294978454709,2.1975040435791016,1,0,2,2
377,0.8280219917651266,8.292188023915514,1.3708930055145174,1.9326210021972656,1,0,1,2
378,0.816621002741158,8.692759001860395,1.1117719986941665,2.223491668701172,1,0,1,2
379,0.6972940173000097,8.743986021727324,1.1618260177783668,2.3839473724365234,1,0,1,2
380,0.8173019741661847,8.923045999836177,1.1233340192120522,2.1715164184570312,1,0,1,2
381,1.057918998412788,8.750909008085728,1.1014020128641278,1.9385814666748047,1,0,1,2
382,1.056055014487356,8.382339001400396,1.1221009772270918,3.5767555236816406,2,0,1,2
383,0.800520007032901,8.606885006884113,1.1093670036643744,3.9157867431640625,2,0,1,3
384,0.8612560050096363,8.238365990109742,1.168519986094907,3.958463668823242,2,0,1,3
385,0.9648219856899232,8.704662002855912,1.1525290028657764,3.790140151977539,2,0,1,3
386,1.0555350163485855,8.616194012574852,1.1497439991217107,3.8003921508789062,2,0,2,3
387,0.826489005703479,8.755417016800493,1.1710030084941536,3.595113754272461,2,0,2,3
388,0.9923249890562147,8.027214993489906,1.1697910085786134,3.8404464721679688,2,1,1,3
389,0.8208889921661466,8.553844993002713,1.2110300012864172,3.977060317993164,2,0,2,3
390,1.0971730225719512,8.416844997555017,1.2078639992978424,3.6623477935791016,2,0,2,3
391,0.8319900080095977,8.567881013732404,1.1448140139691532,3.7682056427001953,2,0,1,3
392,0.8137349796015769,8.589411998400465,1.3443529896903783,3.6096572875976562,2,1,1,3
393,0.8113410149235278,8.494081004755571,1.1416880006436259,3.923654556274414,2,0,1,3
394,0.974781985860318,8.50905998959206,1.1532599746715277,3.9348602294921875,2,0,1,3
395,0.843371992232278,8.50565399741754,1.2090060045011342,3.828287124633789,2,0,1,4
396,1.027280988637358,8.724228013306856,1.1271809926256537,3.5898685455322266,2,0,1,3
397,0.8067220041994005,9.106644982239231,1.2883270101156086,3.669261932373047,2,1,1,3
398,1.069281017407775,8.624107984360307,1.1379109928384423,3.876209259033203,2,0,1,3
399,0.8319799962919205,8.08094601961784,1.2045869952999055,3.832101821899414,2,0,1,3
400,0.8224420016631484,8.66144898463972,1.1637709976639599,3.730297088623047,2,0,1,4
401,0.8452960173599422,8.244808006566018,1.1960919946432114,3.7965774536132812,2,0,1,3
402,0.8738200122024864,8.485385013045743,1.1479000095278025,3.7543773651123047,2,0,1,3
403,0.8325309900101274,8.45406498410739,1.1531809868756682,3.6416053771972656,3,0,1,2
404,0.9917329880408943,8.604802016634494,1.2435120006557554,3.6978721618652344,2,0,1,2
405,1.0229930048808455,8.863572991685942,1.1338129988871515,3.786802291870117,2,0,1,2
406,0.8064819849096239,9.032373985974118,1.5205779927782714,3.4966468811035156,2,0,1,2
407,1.0133740142919123,8.759033982641995,1.1469279997982085,3.804922103881836,2,0,2,2
408,0.8153590024448931,8.694612013641745,1.1446340067777783,3.7698745727539062,2,0,2,2
409,1.035466993926093,8.729137014597654,1.1484420101623982,3.742694854736328,2,0,2,2
410,0.8489220053888857,8.784812991507351,1.191543007735163,3.513813018798828,2,0,2,2
411,1.0587809956632555,9.357080009067431,1.146586990216747,3.5440921783447266,2,0,2,2
412,0.8219309966079891,8.62154399510473,1.1454149789642543,3.6458969116210938,2,0,2,2
413,0.8028240117710084,8.754064998356625,1.134594000177458,3.6966800689697266,2,0,2,2
414,1.1393839959055185,8.410532027482986,1.373367995256558,3.7572383880615234,2,0,2,2
415,0.8237340080086142,8.95465599023737,1.136578997829929,3.757476806640625,2,0,2,2
416,0.7141359965316951,8.686777000548318,1.142340013757348,3.7195682525634766,2,0,2,2
417,0.8158090058714151,8.825190016068518,1.130967983044684,3.772735595703125,2,0,2,2
418,0.8503150020260364,8.609010023064911,1.1413879983592778,2.166271209716797,1,0,2,2
419,1.09742401400581,8.288039010949433,1.1122629803139716,2.1533966064453125,1,0,1,2
420,0.8238039736170322,8.989852998638526,1.3509260024875402,1.9397735595703125,1,0,1,2
421,0.8324410009663552,8.639317005872726,1.1256480065640062,2.092599868774414,1,0,1,2
422,0.8269909885711968,8.387109002796933,1.1204979964531958,2.1545886993408203,1,0,1,2
423,0.81912602763623,8.795622998150066,1.1214199766982347,2.161264419555664,1,0,1,2
424,0.7243859872687608,9.014198993099853,1.3656529772561044,2.2008419036865234,1,0,1,2
425,0.8237650035880506,8.636772021418437,1.120137021644041,1.9350051879882812,1,0,1,2
426,0.8204189944081008,8.577178989071399,1.1111799976788461,1.9907951354980469,1,0,1,2
427,0.8334929880220443,8.01817700266838,1.1198669963050634,2.0761489868164062,1,0,1,2
428,1.0240749979857355,9.023736987728626,1.3622870028484613,2.0279884338378906,1,0,1,2
429,0.8176130068022758,8.417536009801552,1.1105889861937612,2.1522045135498047,1,0,1,2
430,0.8148580091074109,8.617204002803192,1.1313389986753464,2.074003219604492,2,0,1,2
431,0.8241749892476946,8.224740013247356,1.119244989240542,2.2063255310058594,2,0,1,2
432,0.8138959819916636,9.306514984928071,1.1345449893269688,2.052783966064453,2,0,1,2
433,0.7071229920256883,8.606204006355256,1.1275509896222502,2.2711753845214844,2,0,1,2
434,0.8335530001204461,8.404291002079844,1.1269199894741178,3.7300586700439453,2,0,1,2
435,0.8304880175273865,8.019289991352707,1.2307070137467235,2.1827220916748047,2,0,1,2
436,1.0539020004216582,9.609639004338533,1.1822550150100142,3.7322044372558594,2,0,2,3
437,0.8331320132128894,8.38143698638305,1.1706040240824223,3.7086009979248047,2,0,2,2
438,0.8236140129156411,8.314311009598896,1.2872350052930415,3.7615299224853516,2,0,2,3
439,0.8438829972874373,8.624209003755823,1.185792003525421,3.783702850341797,2,0,3,3
440,0.8188959909603,8.252371975686401,1.1710439866874367,3.7734508514404297,2,0,2,3
441,0.8322999929077923,8.790665015112609,1.1889679881278425,3.845691680908203,2,0,3,3
442,0.9184640075545758,8.57707898830995,1.178497972432524,3.9353370666503906,2,0,3,3
443,0.8329410047736019,8.572169987019151,1.163398992503062,3.8194656372070312,2,0,2,3
444,1.016230002278462,8.593309001298621,1.136838982347399,2.195596694946289,2,0,2,2
445,0.8428110159002244,8.02427000598982,1.145995978731662,2.37274169921875,1,0,3,2
446,1.0675979719962925,9.012785012600943,1.370071986457333,2.037525177001953,1,0,2,2
447,1.0637000086717308,8.820891991490498,1.1688499944284558,2.366304397583008,1,1,3,2
448,1.056957000400871,8.51096399128437,1.1592710216064006,2.139568328857422,1,0,3,2
449,0.8190750086214393,8.580975991208106,1.1596220138017088,2.436399459838867,1,1,3,2
450,0.7127830176614225,9.27771901478991,1.1447940196376294,2.115011215209961,1,1,2,2
451,0.8110700000543147,8.789091021753848,1.1238939769100398,2.2618770599365234,1,0,2,2
452,0.8090359915513545,8.814479981083423,1.1122419964522123,2.2733211517333984,1,0,2,2
453,0.8412570168729872,8.741169993299991,1.1686900106724352,2.054452896118164,1,0,2,2
454,0.8307079842779785,8.834939013468102,1.2377710081636906,2.13623046875,1,0,2,2
455,0.8415379852522165,8.726361993467435,1.1239640007261187,2.239704132080078,1,0,2,2
456,0.8186640043277293,8.527144003892317,1.138371997512877,2.141714096069336,1,0,2,2
457,1.0835970169864595,8.891266013961285,1.1438019864726812,2.1746158599853516,1,0,2,3
458,1.0789689840748906,8.41575302183628,1.1443330149631947,2.1288394927978516,1,0,2,2
459,0.9023239836096764,8.905372000299394,1.3761529990006238,2.196788787841797,1,0,2,2
460,0.8498739916831255,8.62473898450844,1.1368489940650761,2.13623046875,1,0,2,2
461,0.7883170037530363,8.915290993172675,1.1077139934059232,2.088785171508789,1,0,2,2
462,1.0921540088020265,8.616493025328964,1.1653930123429745,2.1686553955078125,1,0,1,2
463,0.8347450057044625,8.897096995497122,1.3638499949593097,1.9490718841552734,1,0,1,2
464,0.8346950053237379,8.64785400335677,1.1158589913975447,1.9371509552001953,1,0,1,2
465,0.8113100193440914,8.6421929881908,1.259961980395019,2.347707748413086,2,0,1,3
466,0.8263789932243526,8.170356013579294,1.7052280018106103,1.9516944885253906,2,0,1,2
467,1.0341140150558203,9.097607020521536,1.3494729937519878,2.372264862060547,2,0,1,3
468,1.0163100087083876,8.75308399554342,1.1501240078359842,2.1789073944091797,2,0,1,3
469,0.8313689904753119,8.740138000575826,1.1333120055496693,2.2308826446533203,2,0,1,2
470,0.8719459874555469,7.963523996295407,1.1155290121678263,2.056121826171875,1,0,1,2
471,1.0793900000862777,8.601594978244975,1.7912320035975426,2.2115707397460938,1,0,1,2
472,0.8201869786716998,8.634337020339444,1.1307369859423488,2.2356510162353516,1,0,1,2
473,0.8379719802178442,8.316644991282374,1.2260290095582604,2.005338668823242,1,0,1,2
474,0.8267599914688617,8.820621995255351,1.109156000893563,2.203226089477539,1,0,1,2
475,0.8367589907720685,8.863241993822157,1.322540978435427,1.9783973693847656,1,0,1,2
476,0.8088159956969321,8.707658009370789,1.1146769975312054,2.1495819091796875,1,0,1,2
477,0.8103889995254576,8.698770980117843,1.1158589913975447,2.1576881408691406,1,0,1,2
478,1.0599529778119177,8.841951988870278,1.1095770169049501,1.9550323486328125,1,0,1,2
479,0.8498439856339246,8.86026700027287,1.6268199833575636,2.132415771484375,1,0,1,2
480,0.8303060021717101,8.40771698858589,1.1164099851157516,2.033710479736328,1,0,1,2
481,0.8131740032695234,8.696555974893272,1.111019984818995,1.9342899322509766,1,0,1,2
482,0.8327509858645499,8.110431983368471,1.1077139934059232,2.1975040435791016,1,0,1,2
483,1.0170309979002923,8.670265990076587,2.068117988528684,2.0585060119628906,1,0,1,2
484,0.798427005065605,8.985182998003438,1.1123120202682912,2.1882057189941406,1,0,1,2
485,0.8154679962899536,8.402677980484441,1.111771009163931,2.0699501037597656,1,0,1,2
486,0.8406760171055794,8.252111001638696,1.243260980118066,1.9321441650390625,1,0,2,2
487,1.0335220140405,8.783661003690213,1.8671360157895833,2.3183822631835938,1,0,2,2
488,0.810188998002559,8.61680498928763,1.125937997130677,2.2203922271728516,1,0,2,2
489,1.0540120129007846,8.091775991488248,1.1601130245253444,2.252340316772461,1,0,3,2
490,0.8262390037998557,8.569274010369554,1.1273710115347058,2.1855831146240234,1,0,2,2
491,0.8296460146084428,9.357631992315874,1.1519179970491678,2.1533966064453125,1,0,2,2
492,1.093717000912875,8.119739999528974,1.1225419875700027,2.3186206817626953,1,0,2,2
493,0.819086009869352,8.032785000978038,1.4409070136025548,3.6020278930664062,2,0,2,2
494,1.072045008186251,8.733827009564266,1.1457059881649911,3.8695335388183594,2,0,2,2
495,0.819084991235286,8.458875003270805,1.257789001101628,3.7670135498046875,2,0,2,2
496,0.6943680054973811,8.574584004236385,1.6486209933646023,3.7457942962646484,2,0,2,2
497,1.0644919821061194,8.763372985413298,1.130647026002407,3.7851333618164062,2,0,1,2
498,1.0695910023059696,8.718307013623416,1.1298049939796329,3.5066604614257812,2,0,1,2
499,1.0708939807955176,8.775536000030115,1.1372700100764632,2.120494842529297,2,0,1,2
500,0.9378009999636561,8.928094990551472,1.1258080194238573,2.100706100463867,1,0,1,2
501,0.8515479858033359,8.317495987284929,1.3694310036953539,2.173185348510742,1,0,1,2
502,1.0812940017785877,7.997888984391466,1.3157289940863848,2.0482540130615234,1,0,1,2
503,1.0870139813050628,8.631161006633192,1.1275619908701628,2.124786376953125,2,0,1,2
504,0.8046879956964403,8.734256989555433,1.2206289975438267,2.1905899047851562,2,0,1,2
505,1.0462369828019291,7.6827699958812445,1.1354860034771264,2.057790756225586,2,0,1,3
506,0.9631090215407312,8.846700977301225,1.1682180047500879,3.6530494689941406,2,0,2,3
507,0.8337530016433448,8.792417007498443,1.1687799997162074,4.02379035949707,2,0,2,3
508,0.8400650112889707,8.256459987023845,1.5671559958718717,3.7751197814941406,2,0,2,3
509,0.823423994006589,8.951710013207048,1.2489719956647605,3.9038658142089844,2,0,2,3
510,0.8579190180171281,8.627514995168895,1.1974139779340476,4.021644592285156,2,1,2,3
511,0.8201079908758402,8.444756997050717,1.1973039945587516,3.9987564086914062,2,1,2,3
512,0.8227020152844489,8.513978973496705,1.1385919933672994,3.7107467651367188,2,0,1,3
513,0.8268200035672635,8.684221975272521,1.1418680078350008,3.639698028564453,2,0,1,3
514,0.8105199958663434,8.90349899418652,1.6406560025643557,3.7620067596435547,2,0,1,3
515,0.8700419857632369,8.900543994968757,1.186653011245653,4.025936126708984,3,0,1,4
516,1.079370005754754,8.631602016976103,1.1853710166178644,4.004955291748047,3,0,1,4
517,0.8298360044136643,8.522706018993631,1.189759001135826,3.9942264556884766,3,0,1,4
518,0.9068429935723543,8.326734008733183,1.3016120065003633,3.950834274291992,3,0,1,4
519,0.7022540085017681,9.161638998193666,1.184479013318196,3.6628246307373047,3,0,1,4
520,0.9648219856899232,8.606023999163881,1.1752620048355311,3.8042068481445312,3,0,1,4
521,1.0528590064495802,8.831952989567071,1.1636599956545979,3.7970542907714844,3,0,1,4
522,0.8076940139289945,8.201855991501361,1.437220023944974,3.6847591400146484,3,0,1,4
523,0.8597830019425601,7.998079003300518,1.1680080206133425,4.073858261108398,2,0,1,5
524,0.8257880108430982,8.760197000810876,1.585972000611946,3.987550735473633,3,0,1,5
525,0.7166110153775662,8.734247006941587,1.2257380003575236,3.936290740966797,3,0,1,8
526,0.8183039899449795,8.626433002064005,1.2244060053490102,3.8208961486816406,3,0,1,5
527,0.8468390151392668,8.630119991721585,1.201781997224316,3.972291946411133,3,0,1,6
528,0.9629589912947267,8.497798000462353,1.3116210175212473,3.869771957397461,2,0,1,5
529,0.8289839897770435,8.239759015850723,1.2839379778597504,3.6818981170654297,3,0,1,4
530,0.825176975922659,8.686827000929043,1.18848800775595,3.9997100830078125,3,0,1,5
531,0.8104989829007536,8.835969987558201,1.1855810007546097,4.077672958374023,3,0,1,5
532,1.0707030014600605,8.347713010152802,1.4774150040466338,3.6122798919677734,3,0,1,5
533,0.9816149831749499,8.229719009250402,1.1804219975601882,3.934621810913086,3,0,1,4
534,1.0709839989431202,8.916844002669677,1.1926849838346243,5.303382873535156,3,0,1,6
535,0.8533099899068475,8.98882100591436,1.447978982469067,3.8442611694335938,3,0,1,7
536,1.058178982930258,7.982570008607581,1.5750809980090708,5.509138107299805,4,0,1,8
537,0.7207489979919046,8.856508997268975,1.201111008413136,5.572795867919922,3,0,1,6
538,0.8231629908550531,8.239657996455207,1.3117110065650195,5.748987197875977,3,0,1,6
539,1.0006910015363246,8.646972011774778,1.9455149886198342,5.308628082275391,3,0,1,5
540,0.8228429942391813,8.238055015681311,1.394778984831646,5.246639251708984,3,0,1,5
541,0.9162199858110398,8.547372999601066,1.3167409924790263,3.7691593170166016,3,0,1,5
542,1.1194559920113534,9.105102013563737,1.179670012788847,3.7598609924316406,3,0,1,4
543,0.9121320035774261,8.622405992355198,1.758258993504569,3.4704208374023438,2,0,1,2
544,1.045215001795441,8.717035001609474,1.1366590042598546,3.8499832153320312,2,0,1,2
545,0.8271809783764184,8.84474700433202,1.1487510055303574,1.9526481628417969,2,0,1,2
546,0.8163799939211458,8.821472991257906,1.1470479948911816,2.1779537200927734,1,1,1,2
547,0.7114809995982796,9.108258003834635,1.6026040248107165,2.1550655364990234,1,0,1,2
548,0.8325310191139579,8.442373014986515,1.1239040177315474,1.9822120666503906,1,0,1,2
549,0.8368589915335178,8.442433987511322,1.1156389955431223,2.1796226501464844,1,0,1,2
550,0.8301869966089725,8.074053999735042,1.1428500001784414,2.190113067626953,1,0,1,2
551,0.8147280022967607,8.444555976893753,1.896511996164918,1.9879341125488281,1,0,1,2
552,0.8058710081968457,8.435019990429282,1.1105189914815128,2.3102760314941406,1,0,1,2
553,1.061887014657259,8.618216001195833,1.113825011998415,2.0117759704589844,1,0,1,2
554,0.8217800059355795,8.409711997956038,1.07649399433285,2.1729469299316406,1,0,1,2
555,0.7190350152086467,8.77731799846515,1.6040659975260496,1.9679069519042969,1,0,1,2
556,0.8310879929922521,8.865526993758976,1.118533982662484,2.3059844970703125,1,0,1,2
557,0.8348249830305576,8.64051899407059,1.1818940110970289,2.0809173583984375,1,0,1,2
558,1.076574990293011,8.64528797683306,1.3516969920601696,1.9271373748779297,1,0,1,2
559,0.8261589973699301,8.372940996196121,1.625728007638827,2.178668975830078,1,0,1,2
560,0.8285740041173995,8.638264989713207,1.1233330005779862,1.9688606262207031,1,0,1,2
561,1.0912019934039563,8.707697008503601,1.1215700069442391,2.054452896118164,1,0,1,2
562,0.8188849897123873,7.9923479934223,1.1542419961187989,2.057790756225586,1,0,1,2
563,0.819345994386822,9.25915499101393,1.136358012445271,2.188444137573242,1,0,1,2
564,0.8186339982785285,8.61471999087371,1.3048679975327104,1.962900161743164,1,0,1,2
565,0.8359079947695136,8.726111991563812,1.1342439975123852,2.0682811737060547,1,0,1,2
566,0.8300560002680868,8.65846301894635,1.119726017350331,2.022981643676758,1,0,1,2
567,0.930287002120167,9.701344999484718,1.1984159937128425,2.062559127807617,1,0,2,2
568,0.833392987260595,8.335641003213823,1.235105999512598,2.1665096282958984,1,0,0,2
569,1.0246360034216195,8.749996981350705,1.3594909978564829,1.8279552459716797,1,0,0,2
570,0.8208790095523,9.00161499157548,1.1009310255758464,1.8541812896728516,1,0,0,2
571,0.8318400068674237,8.630722004454583,1.6384819755330682,2.052783966064453,1,0,0,2
572,0.8270209946203977,8.611805009422824,1.0965230176225305,1.956939697265625,1,0,0,2
573,0.8273409912362695,8.253514009993523,1.2806819868274033,1.9032955169677734,1,0,0,2
574,0.8370889991056174,8.441961981588975,1.2494330003391951,2.077817916870117,1,0,0,2
575,0.7371199899353087,8.63395701162517,1.1153079976793379,2.079486846923828,1,0,0,2
576,0.84505500853993,8.331291988724843,1.252568996278569,1.9621849060058594,1,0,0,2
577,1.0703130101319402,8.73748300364241,1.1278020101599395,1.9528865814208984,1,0,0,2
578,0.8292749989777803,8.735570008866489,1.119094988098368,1.9555091857910156,1,0,0,2
579,1.0850800026673824,8.955667988630012,1.112172001739964,1.9481182098388672,1,0,0,2
580,1.0537409980315715,8.59991300967522,1.1113609944004565,1.958608627319336,1,0,0,2
581,1.0446140076965094,8.4501990058925,1.1287439847365022,1.9659996032714844,1,0,0,2
582,0.9330020111519843,8.47066700225696,1.223563973326236,2.185344696044922,1,0,1,2
583,0.7102589879650623,8.845728996675462,1.3253269717097282,2.1812915802001953,1,0,1,2
584,0.8302869973704219,8.59580299584195,1.1148980120196939,1.88446044921875,1,0,0,2
585,0.8373199962079525,8.268031000625342,1.3741099974140525,1.9576549530029297,1,0,0,2
586,1.1416480119805783,8.8984000030905,1.112222991650924,2.0580291748046875,1,0,1,2
587,1.0658040118869394,8.685725013492629,1.118343003327027,2.1920204162597656,1,0,1,2
588,0.9129539830610156,8.641621010610834,1.1833469907287508,2.005338668823242,1,0,1,2
589,0.8495330112054944,8.33573000272736,1.2331920152064413,2.0525455474853516,1,0,1,2
590,0.8534910157322884,8.628356008557603,1.1255080171395093,2.1903514862060547,1,0,1,2
591,1.0683489963412285,8.71570297749713,1.10821399721317,2.1033287048339844,1,0,1,2
592,0.972355977864936,8.762461977312341,1.153660996351391,2.296924591064453,2,0,1,2
593,0.8405559929087758,8.250568003859371,1.1263990018051118,2.056121826171875,1,0,1,2
594,0.8544430020265281,8.30741599202156,1.249602995812893,2.207040786743164,1,0,1,2
595,0.7065520039759576,8.835157990688458,1.195360004203394,2.069234848022461,2,0,1,2
596,0.8570580102968961,8.659535000333562,1.1484109854791313,2.3391246795654297,2,0,1,2
597,0.8108199981506914,8.384102984564379,1.1356070172041655,2.0477771759033203,2,0,1,2
598,0.8138160046655685,8.78745800582692,1.143833011155948,1.9726753234863281,2,0,1,3
599,0.9476699924562126,8.400152990361676,1.1359269847162068,2.133607864379883,2,0,1,3
600,0.8077539969235659,8.636291982838884,1.1478399974294007,2.0720958709716797,2,0,1,3
601,0.8357769984286278,8.636832004413009,1.1378409981261939,3.6089420318603516,2,0,1,3
602,1.0311990045011044,9.213095996528864,1.1596830154303461,3.7484169006347656,2,0,1,3
603,0.7087260019034147,9.145257994532585,1.507843000581488,3.543376922607422,2,0,1,3
604,0.8359880011994392,8.369815011974424,1.2599120091181248,4.065990447998047,2,0,1,3
605,0.8281729824375361,8.643465000204742,1.151857984950766,3.975391387939453,2,0,1,3
606,1.0581590177025646,8.757781004533172,1.154483004938811,3.6766529083251953,2,0,1,3
607,0.827120995381847,8.791566011495888,1.1439619993325323,3.838062286376953,2,0,1,3
608,0.9443140006624162,8.60125501640141,1.6811130044516176,3.465890884399414,2,0,1,3
609,1.078669010894373,8.751449990086257,1.1397440102882683,3.824472427368164,2,0,1,3
610,0.8275420113932341,8.637463004561141,1.1407560086809099,3.6325454711914062,2,0,1,3
611,0.830297009088099,8.377249992918223,1.2564259814098477,3.6344528198242188,2,0,1,2
612,0.8575989922974259,8.045930007938296,1.1797600018326193,3.7615299224853516,3,0,1,3
613,0.8494539943058044,9.078431001398712,1.2898690183646977,3.697633743286133,3,0,1,3
614,0.7466980023309588,8.589522010879591,1.1696810252033174,3.5691261291503906,3,0,1,3
615,0.8490619948133826,8.984361978946254,1.1458660010248423,3.771543502807617,2,0,1,2
616,1.0985159897245467,8.33646097453311,1.3759330031462014,3.4530162811279297,2,0,1,2
617,1.0594920022413135,8.227635000366718,1.153099990915507,3.8895606994628906,2,0,1,4
618,0.8201980090234429,9.191325021674857,1.6736190009396523,3.8216114044189453,3,0,1,3
619,0.839304004330188,8.791936008492485,1.226067979587242,1.9710063934326172,3,0,3,5
620,0.8651629905216396,8.156399999279529,1.1703020136337727,2.1817684173583984,3,0,2,2
621,0.8201980090234429,8.496294991346076,1.1136950051877648,2.1479129791259766,1,0,1,2
622,0.8178930147551,8.948673988925293,1.3769849902018905,1.9719600677490234,1,0,2,2
623,0.8128240006044507,8.649616007460281,1.1430210142862052,2.3326873779296875,1,0,2,2
624,1.0621270048432052,8.64381599240005,1.1462870170362294,2.137899398803711,1,0,2,2
